epoch: 0, fitnesses=[3.3333333333333335, 4.0, 4.0, 4.333333333333333, 4.666666666666667, 4.666666666666667, 5.666666666666667, 5.666666666666667, 10.0, 12.666666666666666]
epoch: 1, fitnesses=[5.0, 5.333333333333333, 6.333333333333333, 7.333333333333333, 8.333333333333334, 9.333333333333334, 9.666666666666666, 19.666666666666668, 26.0, 47.0]
epoch: 2, fitnesses=[7.666666666666667, 8.0, 8.0, 9.0, 9.666666666666666, 16.0, 19.0, 37.333333333333336, 37.666666666666664, 41.0]
epoch: 3, fitnesses=[15.666666666666666, 17.0, 17.666666666666668, 18.0, 18.0, 18.0, 18.0, 18.333333333333332, 28.0, 28.333333333333332]
epoch: 4, fitnesses=[18.0, 19.0, 19.333333333333332, 23.333333333333332, 23.333333333333332, 28.666666666666668, 30.333333333333332, 36.666666666666664, 37.0, 44.0]
epoch: 5, fitnesses=[28.333333333333332, 28.666666666666668, 29.0, 29.666666666666668, 29.666666666666668, 30.333333333333332, 32.0, 39.0, 44.0, 48.666666666666664]
epoch: 6, fitnesses=[35.0, 36.333333333333336, 37.0, 37.333333333333336, 41.333333333333336, 43.666666666666664, 45.333333333333336, 46.0, 48.0, 72.33333333333333]
epoch: 7, fitnesses=[41.333333333333336, 42.0, 43.0, 43.0, 43.333333333333336, 45.333333333333336, 46.333333333333336, 50.666666666666664, 53.333333333333336, 54.333333333333336]
epoch: 8, fitnesses=[38.333333333333336, 39.333333333333336, 41.0, 41.333333333333336, 41.333333333333336, 42.666666666666664, 43.333333333333336, 47.0, 52.666666666666664, 59.333333333333336]
epoch: 9, fitnesses=[41.0, 42.333333333333336, 42.333333333333336, 42.666666666666664, 44.0, 45.666666666666664, 47.0, 51.0, 55.666666666666664, 58.666666666666664]
epoch: 10, fitnesses=[39.333333333333336, 39.333333333333336, 39.666666666666664, 40.0, 44.0, 44.666666666666664, 46.333333333333336, 48.333333333333336, 52.333333333333336, 58.333333333333336]
epoch: 11, fitnesses=[43.333333333333336, 43.666666666666664, 44.333333333333336, 44.666666666666664, 46.666666666666664, 48.0, 48.333333333333336, 52.666666666666664, 53.0, 65.0]
epoch: 12, fitnesses=[46.666666666666664, 47.666666666666664, 47.666666666666664, 48.0, 48.0, 50.666666666666664, 51.666666666666664, 54.333333333333336, 56.666666666666664, 57.333333333333336]
epoch: 13, fitnesses=[40.666666666666664, 41.666666666666664, 42.333333333333336, 42.666666666666664, 43.666666666666664, 43.666666666666664, 44.0, 45.666666666666664, 47.0, 52.666666666666664]
epoch: 14, fitnesses=[44.333333333333336, 44.666666666666664, 47.0, 51.333333333333336, 53.333333333333336, 60.666666666666664, 67.66666666666667, 67.66666666666667, 71.0, 78.33333333333333]
epoch: 15, fitnesses=[43.333333333333336, 45.0, 47.333333333333336, 49.0, 50.666666666666664, 51.333333333333336, 52.333333333333336, 55.0, 56.0, 57.0]
epoch: 16, fitnesses=[47.333333333333336, 47.666666666666664, 49.0, 50.333333333333336, 50.666666666666664, 51.333333333333336, 52.333333333333336, 53.666666666666664, 58.333333333333336, 59.333333333333336]
epoch: 17, fitnesses=[40.666666666666664, 44.0, 46.0, 46.666666666666664, 51.333333333333336, 51.666666666666664, 53.666666666666664, 55.0, 55.333333333333336, 56.0]
epoch: 18, fitnesses=[39.0, 39.666666666666664, 40.333333333333336, 42.666666666666664, 43.666666666666664, 51.333333333333336, 65.66666666666667, 68.33333333333333, 72.66666666666667, 72.66666666666667]
epoch: 19, fitnesses=[42.333333333333336, 42.333333333333336, 43.666666666666664, 45.666666666666664, 48.0, 50.0, 51.333333333333336, 55.666666666666664, 65.0, 67.33333333333333]
(-0.625161130931118, 0.46558677531571346, -0.2895277483911378, -0.017598424676114027, -0.3235736567748568, -0.4511835347459669)
